ids,kpts
COOH_Fe_MN1C_ads_-1.00V_bias_7_kpt_15,7
N2_Pt_MN1C_ads_0.00V_bias_7_kpt_63,7
CO_Cu_MN1C_ads_0.00V_bias_7_kpt_79,7
NH3_Mo_MN1C_ads_0.00V_bias_7_kpt_56,7
NH3_Mo_MN1C_ads_-1.00V_bias_7_kpt_7,7
N2_Fe_MN1C_ads_0.00V_bias_7_kpt_63,7
N2H_Pt_MN1C_ads_-0.50V_bias_7_kpt_88,7
COOH_Ni_MN1C_ads_-0.50V_bias_7_kpt_70,7
N2_Ni_MN1C_ads_-1.00V_bias_7_kpt_61,7
H_Pt_MN1C_ads_0.00V_bias_7_kpt_27,7
N2H_Cu_MN1C_ads_0.00V_bias_7_kpt_79,7
NH3_Cu_MN1C_ads_-0.50V_bias_7_kpt_83,7
N2_Fe_MN1C_ads_-0.50V_bias_7_kpt_52,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_21,7
N2H_Ni_MN1C_ads_-1.00V_bias_7_kpt_10,7
NH3_Ni_MN1C_ads_-0.50V_bias_7_kpt_46,7
CO2_Pt_MN1C_ads_-0.50V_bias_7_kpt_57,7
N2H_Mo_MN1C_ads_0.00V_bias_7_kpt_25,7
H_Co_MN1C_ads_-0.50V_bias_7_kpt_3,7
N2_Co_MN1C_ads_0.00V_bias_7_kpt_14,7
N2_Pt_MN1C_ads_-1.00V_bias_7_kpt_21,7
CO2_Fe_MN1C_ads_-0.50V_bias_7_kpt_65,7
COOH_Ni_MN1C_ads_-1.00V_bias_7_kpt_20,7
CO_Fe_MN1C_ads_0.00V_bias_7_kpt_31,7
COOH_Ni_MN1C_ads_0.00V_bias_7_kpt_9,7
CO2_Pt_MN1C_ads_-1.00V_bias_7_kpt_70,7
N2H_Co_MN1C_ads_-0.50V_bias_7_kpt_55,7
COOH_Co_MN1C_ads_-1.00V_bias_7_kpt_75,7
COOH_Pt_MN1C_ads_0.00V_bias_7_kpt_75,7
H_Pt_MN1C_ads_-1.00V_bias_7_kpt_46,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_9,7
N2_Co_MN1C_ads_-1.00V_bias_7_kpt_44,7
CO_Co_MN1C_ads_-0.50V_bias_7_kpt_3,7
H_Cu_MN1C_ads_0.00V_bias_7_kpt_51,7
H_Mo_MN1C_ads_-0.50V_bias_7_kpt_71,7
N2_Mo_MN1C_ads_0.00V_bias_7_kpt_0,7
CO_Co_MN1C_ads_0.00V_bias_7_kpt_42,7
CO_Mo_MN1C_ads_-1.00V_bias_7_kpt_66,7
COOH_Pt_MN1C_ads_-1.00V_bias_7_kpt_52,7
COOH_Pt_MN1C_ads_0.00V_bias_7_kpt_72,7
COOH_Cu_MN1C_ads_-0.50V_bias_7_kpt_73,7
COOH_Co_MN1C_ads_0.00V_bias_7_kpt_73,7
NH3_Cu_MN1C_ads_-0.50V_bias_7_kpt_4,7
NH3_Mo_MN1C_ads_-0.50V_bias_7_kpt_64,7
COOH_Co_MN1C_ads_-0.50V_bias_7_kpt_31,7
CO2_Co_MN1C_ads_0.00V_bias_7_kpt_91,7
CO2_Fe_MN1C_ads_-1.00V_bias_7_kpt_21,7
N2H_Ni_MN1C_ads_-0.50V_bias_7_kpt_64,7
CO2_Co_MN1C_ads_0.00V_bias_7_kpt_48,7
CO_Co_MN1C_ads_-1.00V_bias_7_kpt_27,7
N2_Co_MN1C_ads_-1.00V_bias_7_kpt_9,7
NH3_Co_MN1C_ads_0.00V_bias_7_kpt_86,7
NH3_Cu_MN1C_ads_-0.50V_bias_7_kpt_67,7
N2_Ni_MN1C_ads_-1.00V_bias_7_kpt_26,7
H_Fe_MN1C_ads_-0.50V_bias_7_kpt_27,7
CO_Ni_MN1C_ads_-0.50V_bias_7_kpt_49,7
CO2_Fe_MN1C_ads_-0.50V_bias_7_kpt_6,7
NH3_Ni_MN1C_ads_-0.50V_bias_7_kpt_7,7
N2H_Pt_MN1C_ads_-1.00V_bias_7_kpt_3,7
N2H_Ni_MN1C_ads_-0.50V_bias_7_kpt_18,7
N2_Fe_MN1C_ads_0.00V_bias_7_kpt_73,7
CO2_Ni_MN1C_ads_-1.00V_bias_7_kpt_58,7
H_Cu_MN1C_ads_-1.00V_bias_7_kpt_67,7
CO_Co_MN1C_ads_0.00V_bias_7_kpt_29,7
N2_Pt_MN1C_ads_-0.50V_bias_7_kpt_20,7
CO2_Co_MN1C_ads_-0.50V_bias_7_kpt_30,7
CO_Fe_MN1C_ads_-1.00V_bias_7_kpt_36,7
N2_Pt_MN1C_ads_-1.00V_bias_7_kpt_13,7
CO2_Fe_MN1C_ads_0.00V_bias_7_kpt_55,7
N2_Fe_MN1C_ads_-0.50V_bias_7_kpt_61,7
NH3_Co_MN1C_ads_0.00V_bias_7_kpt_32,7
CO_Mo_MN1C_ads_0.00V_bias_7_kpt_56,7
N2H_Cu_MN1C_ads_-1.00V_bias_7_kpt_53,7
CO2_Cu_MN1C_ads_-1.00V_bias_7_kpt_57,7
COOH_Mo_MN1C_ads_-0.50V_bias_7_kpt_41,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_73,7
COOH_Ni_MN1C_ads_-0.50V_bias_7_kpt_41,7
CO2_Cu_MN1C_ads_0.00V_bias_7_kpt_67,7
CO2_Fe_MN1C_ads_-1.00V_bias_7_kpt_12,7
NH3_Mo_MN1C_ads_0.00V_bias_7_kpt_73,7
CO2_Co_MN1C_ads_-1.00V_bias_7_kpt_89,7
N2_Co_MN1C_ads_-1.00V_bias_7_kpt_53,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_2,7
COOH_Cu_MN1C_ads_-1.00V_bias_7_kpt_42,7
N2_Pt_MN1C_ads_0.00V_bias_7_kpt_84,7
NH3_Fe_MN1C_ads_-1.00V_bias_7_kpt_14,7
N2H_Fe_MN1C_ads_-1.00V_bias_7_kpt_85,7
N2H_Cu_MN1C_ads_0.00V_bias_7_kpt_55,7
NH3_Cu_MN1C_ads_-1.00V_bias_7_kpt_79,7
CO_Co_MN1C_ads_-0.50V_bias_7_kpt_16,7
H_Pt_MN1C_ads_-0.50V_bias_7_kpt_53,7
H_Cu_MN1C_ads_0.00V_bias_7_kpt_86,7
CO2_Pt_MN1C_ads_-1.00V_bias_7_kpt_18,7
COOH_Pt_MN1C_ads_-0.50V_bias_7_kpt_80,7
CO_Fe_MN1C_ads_-0.50V_bias_7_kpt_10,7
CO2_Co_MN1C_ads_-0.50V_bias_7_kpt_40,7
COOH_Mo_MN1C_ads_-0.50V_bias_7_kpt_22,7
CO2_Ni_MN1C_ads_-0.50V_bias_7_kpt_48,7
H_Pt_MN1C_ads_0.00V_bias_7_kpt_7,7
CO_Mo_MN1C_ads_-1.00V_bias_7_kpt_64,7
CO2_Ni_MN1C_ads_-0.50V_bias_7_kpt_2,7
H_Mo_MN1C_ads_-1.00V_bias_7_kpt_31,7
N2_Mo_MN1C_ads_0.00V_bias_7_kpt_69,7
N2_Fe_MN1C_ads_-0.50V_bias_7_kpt_1,7
COOH_Ni_MN1C_ads_-1.00V_bias_7_kpt_57,7
COOH_Fe_MN1C_ads_-0.50V_bias_7_kpt_29,7
H_Pt_MN1C_ads_-1.00V_bias_7_kpt_13,7
CO2_Ni_MN1C_ads_-0.50V_bias_7_kpt_9,7
CO_Ni_MN1C_ads_0.00V_bias_7_kpt_92,7
COOH_Fe_MN1C_ads_-1.00V_bias_7_kpt_41,7
COOH_Ni_MN1C_ads_-1.00V_bias_7_kpt_38,7
CO_Ni_MN1C_ads_-0.50V_bias_7_kpt_65,7
N2_Mo_MN1C_ads_0.00V_bias_7_kpt_3,7
CO2_Cu_MN1C_ads_-1.00V_bias_7_kpt_49,7
N2_Mo_MN1C_ads_0.00V_bias_7_kpt_36,7
NH3_Cu_MN1C_ads_0.00V_bias_7_kpt_40,7
COOH_Pt_MN1C_ads_-0.50V_bias_7_kpt_53,7
CO_Pt_MN1C_ads_-0.50V_bias_7_kpt_30,7
H_Ni_MN1C_ads_-1.00V_bias_7_kpt_2,7
H_Pt_MN1C_ads_-0.50V_bias_7_kpt_82,7
N2_Cu_MN1C_ads_-0.50V_bias_7_kpt_31,7
CO_Ni_MN1C_ads_-1.00V_bias_7_kpt_24,7
COOH_Fe_MN1C_ads_0.00V_bias_7_kpt_54,7
CO2_Co_MN1C_ads_-1.00V_bias_7_kpt_72,7
COOH_Cu_MN1C_ads_0.00V_bias_7_kpt_38,7
CO_Mo_MN1C_ads_-1.00V_bias_7_kpt_55,7
CO_Pt_MN1C_ads_0.00V_bias_7_kpt_64,7
H_Ni_MN1C_ads_0.00V_bias_7_kpt_73,7
CO2_Fe_MN1C_ads_-0.50V_bias_7_kpt_62,7
H_Pt_MN1C_ads_-1.00V_bias_7_kpt_70,7
NH3_Fe_MN1C_ads_-0.50V_bias_7_kpt_20,7
N2_Cu_MN1C_ads_-1.00V_bias_7_kpt_40,7
H_Pt_MN1C_ads_-0.50V_bias_7_kpt_55,7
COOH_Mo_MN1C_ads_0.00V_bias_7_kpt_5,7
NH3_Mo_MN1C_ads_-1.00V_bias_7_kpt_17,7
N2_Mo_MN1C_ads_0.00V_bias_7_kpt_65,7
N2_Co_MN1C_ads_-0.50V_bias_7_kpt_68,7
CO2_Pt_MN1C_ads_-0.50V_bias_7_kpt_74,7
N2H_Mo_MN1C_ads_-0.50V_bias_7_kpt_80,7
NH3_Mo_MN1C_ads_-1.00V_bias_7_kpt_35,7
CO2_Pt_MN1C_ads_-0.50V_bias_7_kpt_1,7
COOH_Pt_MN1C_ads_0.00V_bias_7_kpt_14,7
COOH_Ni_MN1C_ads_0.00V_bias_7_kpt_61,7
N2H_Co_MN1C_ads_-0.50V_bias_7_kpt_59,7
CO_Fe_MN1C_ads_0.00V_bias_7_kpt_17,7
NH3_Pt_MN1C_ads_0.00V_bias_7_kpt_0,7
NH3_Co_MN1C_ads_0.00V_bias_7_kpt_9,7
CO2_Mo_MN1C_ads_-0.50V_bias_7_kpt_46,7
NH3_Fe_MN1C_ads_0.00V_bias_7_kpt_29,7
CO_Co_MN1C_ads_-1.00V_bias_7_kpt_64,7
COOH_Ni_MN1C_ads_-1.00V_bias_7_kpt_83,7
H_Cu_MN1C_ads_0.00V_bias_7_kpt_47,7
N2_Cu_MN1C_ads_-1.00V_bias_7_kpt_17,7
N2_Pt_MN1C_ads_-1.00V_bias_7_kpt_51,7
CO2_Ni_MN1C_ads_-0.50V_bias_7_kpt_31,7
H_Mo_MN1C_ads_-1.00V_bias_7_kpt_19,7
N2H_Pt_MN1C_ads_-1.00V_bias_7_kpt_73,7
NH3_Co_MN1C_ads_0.00V_bias_7_kpt_44,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_46,7
CO2_Fe_MN1C_ads_-1.00V_bias_7_kpt_46,7
COOH_Mo_MN1C_ads_-1.00V_bias_7_kpt_5,7
N2H_Cu_MN1C_ads_0.00V_bias_7_kpt_48,7
COOH_Pt_MN1C_ads_-1.00V_bias_7_kpt_72,7
CO2_Co_MN1C_ads_-0.50V_bias_7_kpt_34,7
CO_Mo_MN1C_ads_0.00V_bias_7_kpt_5,7
COOH_Fe_MN1C_ads_-0.50V_bias_7_kpt_52,7
CO2_Pt_MN1C_ads_-0.50V_bias_7_kpt_83,7
NH3_Cu_MN1C_ads_-0.50V_bias_7_kpt_46,7
CO2_Pt_MN1C_ads_-0.50V_bias_7_kpt_80,7
H_Ni_MN1C_ads_0.00V_bias_7_kpt_86,7
N2_Pt_MN1C_ads_0.00V_bias_7_kpt_65,7
N2_Fe_MN1C_ads_-1.00V_bias_7_kpt_65,7
NH3_Fe_MN1C_ads_-0.50V_bias_7_kpt_47,7
CO_Cu_MN1C_ads_-1.00V_bias_7_kpt_12,7
COOH_Pt_MN1C_ads_0.00V_bias_7_kpt_82,7
N2_Fe_MN1C_ads_-1.00V_bias_7_kpt_23,7
CO2_Co_MN1C_ads_-0.50V_bias_7_kpt_9,7
COOH_Co_MN1C_ads_0.00V_bias_7_kpt_80,7
N2_Mo_MN1C_ads_-0.50V_bias_7_kpt_48,7
CO_Cu_MN1C_ads_-0.50V_bias_7_kpt_16,7
H_Ni_MN1C_ads_0.00V_bias_7_kpt_83,7
H_Pt_MN1C_ads_-0.50V_bias_7_kpt_16,7
N2_Cu_MN1C_ads_0.00V_bias_7_kpt_82,7
CO2_Mo_MN1C_ads_0.00V_bias_7_kpt_88,7
N2H_Fe_MN1C_ads_-0.50V_bias_7_kpt_49,7
CO2_Fe_MN1C_ads_-1.00V_bias_7_kpt_77,7
CO_Co_MN1C_ads_-1.00V_bias_7_kpt_26,7
CO_Cu_MN1C_ads_0.00V_bias_7_kpt_87,7
N2H_Co_MN1C_ads_-0.50V_bias_7_kpt_70,7
N2H_Ni_MN1C_ads_-1.00V_bias_7_kpt_68,7
CO2_Mo_MN1C_ads_0.00V_bias_7_kpt_56,7
N2H_Cu_MN1C_ads_-1.00V_bias_7_kpt_33,7
CO2_Ni_MN1C_ads_0.00V_bias_7_kpt_25,7
CO2_Cu_MN1C_ads_-0.50V_bias_7_kpt_33,7
CO2_Ni_MN1C_ads_0.00V_bias_7_kpt_77,7
CO2_Co_MN1C_ads_0.00V_bias_7_kpt_65,7
CO2_Pt_MN1C_ads_0.00V_bias_7_kpt_12,7
CO_Ni_MN1C_ads_-1.00V_bias_7_kpt_8,7
CO_Fe_MN1C_ads_-1.00V_bias_7_kpt_16,7
CO2_Pt_MN1C_ads_-1.00V_bias_7_kpt_57,7
N2H_Ni_MN1C_ads_-0.50V_bias_7_kpt_85,7
COOH_Cu_MN1C_ads_-1.00V_bias_7_kpt_54,7
NH3_Co_MN1C_ads_-0.50V_bias_7_kpt_41,7
NH3_Ni_MN1C_ads_-1.00V_bias_7_kpt_68,7
CO2_Co_MN1C_ads_-0.50V_bias_7_kpt_19,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_18,7
CO_Pt_MN1C_ads_-1.00V_bias_7_kpt_71,7
NH3_Cu_MN1C_ads_0.00V_bias_7_kpt_76,7
CO_Pt_MN1C_ads_-1.00V_bias_7_kpt_25,7
N2_Pt_MN1C_ads_0.00V_bias_7_kpt_75,7
H_Co_MN1C_ads_0.00V_bias_7_kpt_86,7
N2H_Fe_MN1C_ads_-0.50V_bias_7_kpt_86,7
CO2_Cu_MN1C_ads_0.00V_bias_7_kpt_62,7
COOH_Cu_MN1C_ads_0.00V_bias_7_kpt_19,7
H_Ni_MN1C_ads_-0.50V_bias_7_kpt_12,7
N2H_Mo_MN1C_ads_-0.50V_bias_7_kpt_82,7
CO_Co_MN1C_ads_0.00V_bias_7_kpt_6,7
H_Pt_MN1C_ads_0.00V_bias_7_kpt_56,7
N2_Mo_MN1C_ads_0.00V_bias_7_kpt_61,7
CO2_Mo_MN1C_ads_-0.50V_bias_7_kpt_57,7
N2H_Fe_MN1C_ads_0.00V_bias_7_kpt_15,7
CO2_Fe_MN1C_ads_-0.50V_bias_7_kpt_55,7
COOH_Fe_MN1C_ads_0.00V_bias_7_kpt_73,7
N2H_Ni_MN1C_ads_-1.00V_bias_7_kpt_71,7
N2_Co_MN1C_ads_-1.00V_bias_7_kpt_80,7
N2_Ni_MN1C_ads_-0.50V_bias_7_kpt_36,7
N2_Fe_MN1C_ads_-0.50V_bias_7_kpt_86,7
CO2_Mo_MN1C_ads_-0.50V_bias_7_kpt_15,7
CO2_Cu_MN1C_ads_-1.00V_bias_7_kpt_34,7
NH3_Ni_MN1C_ads_0.00V_bias_7_kpt_85,7
NH3_Cu_MN1C_ads_0.00V_bias_7_kpt_75,7
N2H_Ni_MN1C_ads_-1.00V_bias_7_kpt_53,7
CO_Pt_MN1C_ads_0.00V_bias_7_kpt_3,7
NH3_Fe_MN1C_ads_-0.50V_bias_7_kpt_12,7
N2H_Fe_MN1C_ads_0.00V_bias_7_kpt_26,7
CO2_Co_MN1C_ads_0.00V_bias_7_kpt_8,7
COOH_Co_MN1C_ads_-1.00V_bias_7_kpt_31,7
CO2_Ni_MN1C_ads_-0.50V_bias_7_kpt_77,7
CO_Mo_MN1C_ads_-0.50V_bias_7_kpt_70,7
H_Cu_MN1C_ads_0.00V_bias_7_kpt_14,7
N2_Cu_MN1C_ads_0.00V_bias_7_kpt_54,7
H_Ni_MN1C_ads_-1.00V_bias_7_kpt_69,7
N2_Mo_MN1C_ads_-0.50V_bias_7_kpt_59,7
CO2_Mo_MN1C_ads_0.00V_bias_7_kpt_85,7
CO_Pt_MN1C_ads_0.00V_bias_7_kpt_53,7
H_Co_MN1C_ads_0.00V_bias_7_kpt_33,7
H_Co_MN1C_ads_0.00V_bias_7_kpt_1,7
CO2_Mo_MN1C_ads_-0.50V_bias_7_kpt_59,7
CO_Cu_MN1C_ads_0.00V_bias_7_kpt_59,7
CO_Pt_MN1C_ads_-0.50V_bias_7_kpt_38,7
CO2_Ni_MN1C_ads_0.00V_bias_7_kpt_1,7
H_Ni_MN1C_ads_-0.50V_bias_7_kpt_78,7
CO_Pt_MN1C_ads_0.00V_bias_7_kpt_50,7
N2_Fe_MN1C_ads_-0.50V_bias_7_kpt_37,7
N2_Cu_MN1C_ads_0.00V_bias_7_kpt_74,7
H_Ni_MN1C_ads_-0.50V_bias_7_kpt_26,7
COOH_Mo_MN1C_ads_0.00V_bias_7_kpt_72,7
CO_Pt_MN1C_ads_-0.50V_bias_7_kpt_15,7
CO2_Ni_MN1C_ads_-1.00V_bias_7_kpt_30,7
H_Mo_MN1C_ads_-1.00V_bias_7_kpt_21,7
CO2_Co_MN1C_ads_0.00V_bias_7_kpt_3,7
NH3_Fe_MN1C_ads_-1.00V_bias_7_kpt_15,7
CO_Cu_MN1C_ads_0.00V_bias_7_kpt_36,7
N2H_Pt_MN1C_ads_-0.50V_bias_7_kpt_84,7
H_Pt_MN1C_ads_-0.50V_bias_7_kpt_0,7
N2_Cu_MN1C_ads_0.00V_bias_7_kpt_52,7
CO2_Cu_MN1C_ads_-1.00V_bias_7_kpt_33,7
N2_Mo_MN1C_ads_-0.50V_bias_7_kpt_0,7
CO_Cu_MN1C_ads_-1.00V_bias_7_kpt_51,7
COOH_Fe_MN1C_ads_-0.50V_bias_7_kpt_27,7
NH3_Cu_MN1C_ads_-1.00V_bias_7_kpt_86,7
CO_Pt_MN1C_ads_0.00V_bias_7_kpt_18,7
CO_Pt_MN1C_ads_-1.00V_bias_7_kpt_74,7
NH3_Mo_MN1C_ads_-0.50V_bias_7_kpt_36,7
NH3_Ni_MN1C_ads_-1.00V_bias_7_kpt_0,7
CO_Pt_MN1C_ads_-0.50V_bias_7_kpt_81,7
N2H_Pt_MN1C_ads_-0.50V_bias_7_kpt_43,7
CO_Ni_MN1C_ads_-0.50V_bias_7_kpt_67,7
N2_Co_MN1C_ads_-1.00V_bias_7_kpt_14,7
NH3_Mo_MN1C_ads_0.00V_bias_7_kpt_27,7
COOH_Pt_MN1C_ads_0.00V_bias_7_kpt_25,7
N2H_Co_MN1C_ads_0.00V_bias_7_kpt_22,7
NH3_Mo_MN1C_ads_0.00V_bias_7_kpt_28,7
CO2_Pt_MN1C_ads_0.00V_bias_7_kpt_55,7
N2_Pt_MN1C_ads_0.00V_bias_7_kpt_77,7
CO2_Pt_MN1C_ads_-1.00V_bias_7_kpt_77,7
N2H_Cu_MN1C_ads_0.00V_bias_7_kpt_78,7
CO2_Co_MN1C_ads_-0.50V_bias_7_kpt_82,7
CO2_Pt_MN1C_ads_0.00V_bias_7_kpt_88,7
COOH_Cu_MN1C_ads_-1.00V_bias_7_kpt_56,7
CO_Ni_MN1C_ads_-0.50V_bias_7_kpt_16,7
N2_Pt_MN1C_ads_0.00V_bias_7_kpt_59,7
CO2_Co_MN1C_ads_0.00V_bias_7_kpt_34,7
CO_Fe_MN1C_ads_0.00V_bias_7_kpt_11,7
H_Pt_MN1C_ads_-0.50V_bias_7_kpt_59,7
CO2_Pt_MN1C_ads_-1.00V_bias_7_kpt_23,7
N2_Ni_MN1C_ads_-0.50V_bias_7_kpt_67,7
H_Ni_MN1C_ads_-0.50V_bias_7_kpt_3,7
H_Fe_MN1C_ads_0.00V_bias_7_kpt_61,7
NH3_Pt_MN1C_ads_0.00V_bias_7_kpt_45,7
N2H_Mo_MN1C_ads_0.00V_bias_7_kpt_82,7
N2H_Co_MN1C_ads_-1.00V_bias_7_kpt_7,7
H_Pt_MN1C_ads_-1.00V_bias_7_kpt_21,7
N2H_Co_MN1C_ads_0.00V_bias_7_kpt_31,7
H_Fe_MN1C_ads_-0.50V_bias_7_kpt_23,7
COOH_Pt_MN1C_ads_-1.00V_bias_7_kpt_30,7
CO2_Ni_MN1C_ads_-1.00V_bias_7_kpt_59,7
CO2_Cu_MN1C_ads_0.00V_bias_7_kpt_58,7
CO2_Cu_MN1C_ads_0.00V_bias_7_kpt_75,7
CO_Pt_MN1C_ads_-0.50V_bias_7_kpt_0,7
N2_Mo_MN1C_ads_0.00V_bias_7_kpt_50,7
H_Cu_MN1C_ads_0.00V_bias_7_kpt_54,7
H_Mo_MN1C_ads_-0.50V_bias_7_kpt_64,7
N2_Co_MN1C_ads_-0.50V_bias_7_kpt_32,7
N2H_Mo_MN1C_ads_-0.50V_bias_7_kpt_79,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_54,7
CO_Mo_MN1C_ads_-0.50V_bias_7_kpt_78,7
CO_Co_MN1C_ads_0.00V_bias_7_kpt_43,7
NH3_Co_MN1C_ads_-1.00V_bias_7_kpt_7,7
CO2_Mo_MN1C_ads_0.00V_bias_7_kpt_65,7
H_Ni_MN1C_ads_-1.00V_bias_7_kpt_80,7
N2_Pt_MN1C_ads_-0.50V_bias_7_kpt_41,7
N2H_Co_MN1C_ads_-1.00V_bias_7_kpt_66,7
NH3_Pt_MN1C_ads_0.00V_bias_7_kpt_12,7
H_Ni_MN1C_ads_0.00V_bias_7_kpt_0,7
N2_Ni_MN1C_ads_-1.00V_bias_7_kpt_34,7
H_Cu_MN1C_ads_-1.00V_bias_7_kpt_7,7
CO2_Fe_MN1C_ads_-1.00V_bias_7_kpt_24,7
N2_Pt_MN1C_ads_-1.00V_bias_7_kpt_65,7
N2_Co_MN1C_ads_0.00V_bias_7_kpt_6,7
N2H_Fe_MN1C_ads_-1.00V_bias_7_kpt_28,7
N2H_Ni_MN1C_ads_-1.00V_bias_7_kpt_80,7
NH3_Cu_MN1C_ads_-1.00V_bias_7_kpt_48,7
N2H_Fe_MN1C_ads_-0.50V_bias_7_kpt_15,7
CO2_Mo_MN1C_ads_0.00V_bias_7_kpt_67,7
N2H_Ni_MN1C_ads_-1.00V_bias_7_kpt_52,7
CO_Pt_MN1C_ads_0.00V_bias_7_kpt_86,7
CO2_Ni_MN1C_ads_0.00V_bias_7_kpt_43,7
CO_Co_MN1C_ads_0.00V_bias_7_kpt_73,7
COOH_Mo_MN1C_ads_-0.50V_bias_7_kpt_69,7
N2_Mo_MN1C_ads_-1.00V_bias_7_kpt_82,7
NH3_Pt_MN1C_ads_-0.50V_bias_7_kpt_28,7
CO2_Fe_MN1C_ads_0.00V_bias_7_kpt_41,7
NH3_Pt_MN1C_ads_0.00V_bias_7_kpt_74,7
H_Mo_MN1C_ads_-0.50V_bias_7_kpt_39,7
COOH_Pt_MN1C_ads_-0.50V_bias_7_kpt_51,7
N2H_Ni_MN1C_ads_-1.00V_bias_7_kpt_11,7
CO2_Co_MN1C_ads_-1.00V_bias_7_kpt_47,7
H_Co_MN1C_ads_-1.00V_bias_7_kpt_35,7
COOH_Co_MN1C_ads_-1.00V_bias_7_kpt_69,7
COOH_Cu_MN1C_ads_-0.50V_bias_7_kpt_87,7
N2_Cu_MN1C_ads_0.00V_bias_7_kpt_75,7
N2_Cu_MN1C_ads_0.00V_bias_7_kpt_61,7
H_Mo_MN1C_ads_0.00V_bias_7_kpt_54,7
H_Cu_MN1C_ads_0.00V_bias_7_kpt_70,7
CO2_Ni_MN1C_ads_-0.50V_bias_7_kpt_22,7
N2_Co_MN1C_ads_-1.00V_bias_7_kpt_3,7
COOH_Ni_MN1C_ads_-1.00V_bias_7_kpt_31,7
COOH_Cu_MN1C_ads_-1.00V_bias_7_kpt_62,7
CO_Pt_MN1C_ads_0.00V_bias_7_kpt_34,7
N2_Cu_MN1C_ads_-1.00V_bias_7_kpt_43,7
CO_Co_MN1C_ads_-1.00V_bias_7_kpt_58,7
CO_Ni_MN1C_ads_0.00V_bias_7_kpt_59,7
CO_Mo_MN1C_ads_0.00V_bias_7_kpt_16,7
N2H_Mo_MN1C_ads_0.00V_bias_7_kpt_38,7
CO_Ni_MN1C_ads_0.00V_bias_7_kpt_43,7
N2_Pt_MN1C_ads_-0.50V_bias_7_kpt_23,7
N2H_Fe_MN1C_ads_-1.00V_bias_7_kpt_21,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_58,7
CO2_Pt_MN1C_ads_-0.50V_bias_7_kpt_52,7
N2_Ni_MN1C_ads_-1.00V_bias_7_kpt_69,7
N2H_Mo_MN1C_ads_0.00V_bias_7_kpt_72,7
H_Cu_MN1C_ads_-0.50V_bias_7_kpt_59,7
COOH_Fe_MN1C_ads_-1.00V_bias_7_kpt_35,7
N2H_Pt_MN1C_ads_-0.50V_bias_7_kpt_62,7
CO2_Co_MN1C_ads_0.00V_bias_7_kpt_68,7
N2H_Co_MN1C_ads_-0.50V_bias_7_kpt_47,7
COOH_Fe_MN1C_ads_-0.50V_bias_7_kpt_69,7
COOH_Ni_MN1C_ads_0.00V_bias_7_kpt_60,7
NH3_Mo_MN1C_ads_-1.00V_bias_7_kpt_66,7
NH3_Pt_MN1C_ads_-0.50V_bias_7_kpt_31,7
N2_Mo_MN1C_ads_-1.00V_bias_7_kpt_69,7
COOH_Cu_MN1C_ads_-1.00V_bias_7_kpt_31,7
CO2_Mo_MN1C_ads_-1.00V_bias_7_kpt_24,7
N2H_Fe_MN1C_ads_0.00V_bias_7_kpt_16,7
H_Co_MN1C_ads_-0.50V_bias_7_kpt_50,7
COOH_Fe_MN1C_ads_0.00V_bias_7_kpt_71,7
COOH_Co_MN1C_ads_-1.00V_bias_7_kpt_0,7
COOH_Pt_MN1C_ads_0.00V_bias_7_kpt_28,7
CO_Fe_MN1C_ads_-1.00V_bias_7_kpt_74,7
N2_Fe_MN1C_ads_0.00V_bias_7_kpt_21,7
N2H_Cu_MN1C_ads_-1.00V_bias_7_kpt_3,7
H_Cu_MN1C_ads_-0.50V_bias_7_kpt_66,7
CO_Fe_MN1C_ads_-1.00V_bias_7_kpt_34,7
COOH_Co_MN1C_ads_0.00V_bias_7_kpt_88,7
NH3_Co_MN1C_ads_0.00V_bias_7_kpt_31,7
COOH_Co_MN1C_ads_-0.50V_bias_7_kpt_9,7
N2H_Fe_MN1C_ads_-0.50V_bias_7_kpt_73,7
NH3_Cu_MN1C_ads_0.00V_bias_7_kpt_74,7
NH3_Co_MN1C_ads_-0.50V_bias_7_kpt_78,7
N2_Fe_MN1C_ads_0.00V_bias_7_kpt_48,7
N2H_Cu_MN1C_ads_-1.00V_bias_7_kpt_47,7
COOH_Ni_MN1C_ads_-0.50V_bias_7_kpt_76,7
H_Pt_MN1C_ads_-0.50V_bias_7_kpt_3,7
N2_Ni_MN1C_ads_0.00V_bias_7_kpt_57,7
COOH_Ni_MN1C_ads_-1.00V_bias_7_kpt_1,7
COOH_Fe_MN1C_ads_-0.50V_bias_7_kpt_67,7
CO_Fe_MN1C_ads_-0.50V_bias_7_kpt_82,7
N2_Fe_MN1C_ads_0.00V_bias_7_kpt_66,7
CO2_Cu_MN1C_ads_0.00V_bias_7_kpt_26,7
N2_Mo_MN1C_ads_-1.00V_bias_7_kpt_1,7
H_Mo_MN1C_ads_0.00V_bias_7_kpt_32,7
CO_Co_MN1C_ads_-0.50V_bias_7_kpt_55,7
